(detestable, freq:1) * --> 3
(detested, freq:1) * --> 3
(develop, freq:1) * --> 1
(development, freq:2) * --> 2 --> 3
(device, freq:1) * --> 1
(devoid, freq:1) * --> 3
(devote, freq:1) * --> 3
(devoted, freq:2) * --> 1 --> 2
(devoting, freq:1) * --> 1
(dialogue, freq:2) * --> 1 --> 2
(dictate, freq:1) * --> 3
(dictated, freq:1) * --> 3
(dictates, freq:1) * --> 1
(dictating, freq:1) * --> 2
(dictatorial, freq:1) * --> 1
(did, freq:3) * --> 1 --> 2 --> 3
(die, freq:2) * --> 1 --> 2
(died, freq:1) * --> 2
(differ, freq:1) * --> 1
(difference, freq:3) * --> 1 --> 2 --> 3
(differences, freq:1) * --> 2
(different, freq:3) * --> 1 --> 2 --> 3
(differently, freq:3) * --> 1 --> 2 --> 3
(difficult, freq:3) * --> 1 --> 2 --> 3
(difficulty, freq:2) * --> 2 --> 3
(diffidence, freq:3) * --> 1 --> 2 --> 3
(diffident, freq:1) * --> 2
(diffuse, freq:1) * --> 3
(diffused, freq:1) * --> 3
(diffuseness, freq:1) * --> 1
(dignified, freq:2) * --> 2 --> 3
(dignity, freq:2) * --> 1 --> 3
(digressions, freq:1) * --> 1
(dilatory, freq:1) * --> 3
(diligence, freq:1) * --> 3
(dimensions, freq:1) * --> 3
(diminution, freq:1) * --> 2
(dine, freq:3) * --> 1 --> 2 --> 3
(dined, freq:3) * --> 1 --> 2 --> 3
(dines, freq:1) * --> 3
(dining, freq:3) * --> 1 --> 2 --> 3
(dinner, freq:3) * --> 1 --> 2 --> 3
(dinners, freq:1) * --> 1
(direct, freq:2) * --> 2 --> 3
(directed, freq:2) * --> 1 --> 3
(directing, freq:2) * --> 2 --> 3
(direction, freq:2) * --> 2 --> 3
(directions, freq:3) * --> 1 --> 2 --> 3
(directly, freq:3) * --> 1 --> 2 --> 3
(dirt, freq:1) * --> 1
(dirty, freq:2) * --> 1 --> 2
(disadvantage, freq:3) * --> 1 --> 2 --> 3
(disadvantages, freq:2) * --> 2 --> 3
(disagreeable, freq:3) * --> 1 --> 2 --> 3
(disagreeably, freq:1) * --> 2
(disagreement, freq:1) * --> 1
(disappoint, freq:1) * --> 2
(disappointed, freq:3) * --> 1 --> 2 --> 3
(disappointing, freq:1) * --> 1
(disappointment, freq:3) * --> 1 --> 2 --> 3
(disappointments, freq:1) * --> 3
(disapprobation, freq:2) * --> 2 --> 3
(disapprove, freq:1) * --> 1
(disarm, freq:1) * --> 1
(disbelieving, freq:1) * --> 2
(discern, freq:1) * --> 2
(discernible, freq:1) * --> 2
(discerning, freq:1) * --> 3
(discernment, freq:2) * --> 1 --> 2
(discharge, freq:2) * --> 2 --> 3
(discharged, freq:1) * --> 3
(discharging, freq:2) * --> 2 --> 3
(disclaim, freq:1) * --> 2
(disclaimed, freq:1) * --> 2
(disclose, freq:1) * --> 3
(disclosed, freq:1) * --> 1
(disclosure, freq:1) * --> 2
(discompose, freq:1) * --> 3
(discomposed, freq:2) * --> 1 --> 3
(discomposure, freq:2) * --> 1 --> 3
(disconcerted, freq:1) * --> 1
(discontented, freq:2) * --> 1 --> 2
(discontentedness, freq:1) * --> 3
(discontinuance, freq:1) * --> 3
(discourage, freq:2) * --> 1 --> 2
(discouraged, freq:1) * --> 1
(discourse, freq:3) * --> 1 --> 2 --> 3
(discourses, freq:1) * --> 1
(discover, freq:3) * --> 1 --> 2 --> 3
(discovered, freq:3) * --> 1 --> 2 --> 3
(discovering, freq:1) * --> 3
(discovery, freq:3) * --> 1 --> 2 --> 3
(discredit, freq:2) * --> 2 --> 3
(discreditable, freq:1) * --> 2
(discretion, freq:2) * --> 1 --> 2
(discrimination, freq:1) * --> 3
(discuss, freq:1) * --> 1
(discussed, freq:2) * --> 2 --> 3
(discussion, freq:2) * --> 2 --> 3
(disdain, freq:3) * --> 1 --> 2 --> 3
(disdained, freq:2) * --> 2 --> 3
(disengaged, freq:1) * --> 1
(disgrace, freq:2) * --> 1 --> 3
(disgraced, freq:1) * --> 1
(disgraceful, freq:2) * --> 1 --> 3
(disgracing, freq:2) * --> 1 --> 2
(disguise, freq:3) * --> 1 --> 2 --> 3
(disgust, freq:3) * --> 1 --> 2 --> 3
(disgusted, freq:2) * --> 1 --> 3
(disgusting, freq:1) * --> 2
(dish, freq:3) * --> 1 --> 2 --> 3
(disheartened, freq:1) * --> 2
(dishes, freq:1) * --> 1
(dishonest, freq:1) * --> 1
(dishonesty, freq:1) * --> 1
(dishonorable, freq:1) * --> 2
(dishonourable, freq:1) * --> 3
(disinclination, freq:2) * --> 1 --> 3
(disinclined, freq:1) * --> 3
(disinterested, freq:3) * --> 1 --> 2 --> 3
(disinterestedness, freq:1) * --> 2
(dislike, freq:3) * --> 1 --> 2 --> 3
(disliked, freq:3) * --> 1 --> 2 --> 3
(dislikes, freq:1) * --> 1
(disliking, freq:1) * --> 1
(dismay, freq:1) * --> 3
(dismissed, freq:1) * --> 3
(dismission, freq:1) * --> 1
(disobliging, freq:1) * --> 2
(dispatched, freq:2) * --> 1 --> 3
(dispelling, freq:1) * --> 2
(dispense, freq:1) * --> 3
(dispirited, freq:1) * --> 3
(display, freq:2) * --> 1 --> 3
(displayed, freq:2) * --> 2 --> 3
(displaying, freq:1) * --> 2
(displease, freq:1) * --> 2
(displeased, freq:3) * --> 1 --> 2 --> 3
(displeasure, freq:3) * --> 1 --> 2 --> 3
(disposal, freq:1) * --> 2
(dispose, freq:1) * --> 3
(disposed, freq:3) * --> 1 --> 2 --> 3
(disposing, freq:1) * --> 3
(disposition, freq:3) * --> 1 --> 2 --> 3
(dispositions, freq:1) * --> 1
(disputable, freq:1) * --> 2
(dispute, freq:2) * --> 1 --> 3
(disputes, freq:1) * --> 1
(disquiet, freq:1) * --> 3
(disregarded, freq:1) * --> 1
(disrespect, freq:1) * --> 1
(disrespectful, freq:1) * --> 1
(dissatisfied, freq:2) * --> 1 --> 2
(dissemble, freq:1) * --> 1
(disservice, freq:1) * --> 1
(dissipation, freq:1) * --> 2
(dissolved, freq:1) * --> 2
(dissuade, freq:1) * --> 1
(dissuaded, freq:1) * --> 3
(distance, freq:3) * --> 1 --> 2 --> 3
(distant, freq:3) * --> 1 --> 2 --> 3
(distinction, freq:3) * --> 1 --> 2 --> 3
(distinguish, freq:2) * --> 2 --> 3
(distinguished, freq:3) * --> 1 --> 2 --> 3
(distinguishing, freq:1) * --> 1
(distracted, freq:1) * --> 3
(distractedly, freq:1) * --> 2
(distraction, freq:1) * --> 3
(distress, freq:3) * --> 1 --> 2 --> 3
(distressed, freq:3) * --> 1 --> 2 --> 3
(distressing, freq:3) * --> 1 --> 2 --> 3
(distribute, freq:1) * --> 2
(distrust, freq:2) * --> 2 --> 3
(distrusted, freq:1) * --> 3
(disturb, freq:1) * --> 3
(disturbance, freq:1) * --> 2
(disturbed, freq:1) * --> 3
(disturbers, freq:1) * --> 3
(diversified, freq:1) * --> 2
(diversion, freq:2) * --> 1 --> 2
(divert, freq:1) * --> 1
(diverted, freq:1) * --> 3
(divide, freq:2) * --> 2 --> 3
(divided, freq:3) * --> 1 --> 2 --> 3
(dividing, freq:1) * --> 2
(do, freq:3) * --> 1 --> 2 --> 3
(does, freq:3) * --> 1 --> 2 --> 3
(doing, freq:3) * --> 1 --> 2 --> 3
(doings, freq:2) * --> 1 --> 3
(doleful, freq:1) * --> 1
(domestic, freq:3) * --> 1 --> 2 --> 3
(domestics, freq:1) * --> 2
(don, freq:2) * --> 1 --> 3
(done, freq:3) * --> 1 --> 2 --> 3
(door, freq:3) * --> 1 --> 2 --> 3
(doors, freq:2) * --> 2 --> 3
(doorway, freq:1) * --> 2
(dose, freq:1) * --> 1
(double, freq:2) * --> 2 --> 3
(doubled, freq:1) * --> 3
(doubly, freq:1) * --> 2
(doubt, freq:3) * --> 1 --> 2 --> 3
(doubted, freq:3) * --> 1 --> 2 --> 3
(doubtful, freq:2) * --> 1 --> 2
(doubting, freq:2) * --> 2 --> 3
(doubtingly, freq:1) * --> 3
(doubtless, freq:1) * --> 2
(doubts, freq:2) * --> 1 --> 3
(dove, freq:1) * --> 3
(dovedale, freq:1) * --> 3
(down, freq:3) * --> 1 --> 2 --> 3
(downs, freq:1) * --> 1
(downstairs, freq:3) * --> 1 --> 2 --> 3
(dozen, freq:2) * --> 1 --> 2
(draughts, freq:1) * --> 1
(draw, freq:3) * --> 1 --> 2 --> 3
(drawing, freq:3) * --> 1 --> 2 --> 3
(drawings, freq:1) * --> 3
(drawn, freq:2) * --> 2 --> 3
(dread, freq:1) * --> 3
(dreaded, freq:3) * --> 1 --> 2 --> 3
(dreadful, freq:3) * --> 1 --> 2 --> 3
(dreadfully, freq:2) * --> 2 --> 3
(dreading, freq:1) * --> 1
(dress, freq:3) * --> 1 --> 2 --> 3
(dressed, freq:3) * --> 1 --> 2 --> 3
(dresses, freq:1) * --> 1
(dressing, freq:2) * --> 2 --> 3
(drew, freq:3) * --> 1 --> 2 --> 3
(drily, freq:2) * --> 2 --> 3
(drink, freq:3) * --> 1 --> 2 --> 3
(drinking, freq:1) * --> 2
(drive, freq:3) * --> 1 --> 2 --> 3
(driven, freq:3) * --> 1 --> 2 --> 3
(driving, freq:3) * --> 1 --> 2 --> 3
(drooping, freq:1) * --> 3
(drop, freq:2) * --> 1 --> 2
(dropped, freq:2) * --> 2 --> 3
(dropt, freq:1) * --> 3
(drove, freq:2) * --> 2 --> 3
(duchess, freq:1) * --> 1
(ducks, freq:1) * --> 3
(ductility, freq:1) * --> 1
(due, freq:3) * --> 1 --> 2 --> 3
(duel, freq:1) * --> 3
(duets, freq:1) * --> 1
(dull, freq:2) * --> 2 --> 3
(dullest, freq:1) * --> 1
(dullness, freq:1) * --> 3
(dupe, freq:1) * --> 3
(duped, freq:1) * --> 2
(duplicity, freq:1) * --> 2
(duration, freq:2) * --> 2 --> 3
(during, freq:3) * --> 1 --> 2 --> 3
(duties, freq:2) * --> 1 --> 3
(dutifully, freq:2) * --> 2 --> 3
(duty, freq:3) * --> 1 --> 2 --> 3
(dwell, freq:2) * --> 1 --> 3
(dwelling, freq:3) * --> 1 --> 2 --> 3
(dwelt, freq:2) * --> 2 --> 3
(dying, freq:2) * --> 1 --> 2
(e, freq:1) * --> 3
(each, freq:3) * --> 1 --> 2 --> 3
(eager, freq:3) * --> 1 --> 2 --> 3
(eagerly, freq:3) * --> 1 --> 2 --> 3
(eagerness, freq:2) * --> 2 --> 3
(ear, freq:1) * --> 1
(earl, freq:1) * --> 2
(earlier, freq:2) * --> 1 --> 2
(earliest, freq:3) * --> 1 --> 2 --> 3
(early, freq:3) * --> 1 --> 2 --> 3
(earnest, freq:3) * --> 1 --> 2 --> 3
(earnestly, freq:3) * --> 1 --> 2 --> 3
(earnestness, freq:2) * --> 1 --> 2
(earth, freq:1) * --> 3
(earthly, freq:1) * --> 3
(ease, freq:3) * --> 1 --> 2 --> 3
(easily, freq:3) * --> 1 --> 2 --> 3
(easiness, freq:2) * --> 1 --> 2
(eastbourne, freq:1) * --> 3
(easter, freq:2) * --> 1 --> 2
(easy, freq:3) * --> 1 --> 2 --> 3
(eat, freq:3) * --> 1 --> 2 --> 3
(eating, freq:2) * --> 1 --> 3
(eccentric, freq:1) * --> 3
(echo, freq:1) * --> 2
(eclat, freq:1) * --> 1
(eclipsed, freq:1) * --> 1
(economically, freq:1) * --> 3
(economy, freq:2) * --> 1 --> 3
(ecstasy, freq:2) * --> 1 --> 3
(edge, freq:2) * --> 2 --> 3
(edged, freq:1) * --> 2
(educated, freq:2) * --> 1 --> 2
(education, freq:2) * --> 1 --> 2
(edw, freq:1) * --> 3
(edward, freq:1) * --> 3
(effect, freq:3) * --> 1 --> 2 --> 3
(effects, freq:2) * --> 1 --> 3
(effectual, freq:1) * --> 2
(effectually, freq:1) * --> 3
(efficacy, freq:1) * --> 1
(effort, freq:3) * --> 1 --> 2 --> 3
(efforts, freq:2) * --> 2 --> 3
(effusion, freq:2) * --> 1 --> 3
(effusions, freq:2) * --> 1 --> 2
(eight, freq:3) * --> 1 --> 2 --> 3
(either, freq:3) * --> 1 --> 2 --> 3
(elapsed, freq:2) * --> 2 --> 3
(elated, freq:1) * --> 1
(elder, freq:2) * --> 2 --> 3
(elderly, freq:1) * --> 3
(eldest, freq:3) * --> 1 --> 2 --> 3
(elegance, freq:3) * --> 1 --> 2 --> 3
(elegant, freq:3) * --> 1 --> 2 --> 3
(elevate, freq:1) * --> 1
(elevated, freq:1) * --> 1
(elevating, freq:1) * --> 2
(elevation, freq:1) * --> 2
(eleven, freq:1) * --> 3
(eligibility, freq:1) * --> 1
(eligible, freq:3) * --> 1 --> 2 --> 3
(eliza, freq:3) * --> 1 --> 2 --> 3
(elizabeth, freq:3) * --> 1 --> 2 --> 3
(elope, freq:1) * --> 3
(eloped, freq:1) * --> 3
(elopement, freq:2) * --> 2 --> 3
(eloping, freq:1) * --> 3
(eloquence, freq:1) * --> 2
(eloquent, freq:2) * --> 1 --> 2
(else, freq:3) * --> 1 --> 2 --> 3
(elsewhere, freq:3) * --> 1 --> 2 --> 3
(eluded, freq:1) * --> 1
(embargo, freq:1) * --> 3
(embarrassed, freq:2) * --> 1 --> 3
(embarrassment, freq:2) * --> 2 --> 3
(embraced, freq:1) * --> 3
(embracing, freq:2) * --> 1 --> 3
(emergence, freq:1) * --> 2
(eminence, freq:1) * --> 3
(eminent, freq:1) * --> 1
(emotion, freq:2) * --> 2 --> 3
(emotions, freq:1) * --> 2
(emphasis, freq:1) * --> 1
(emphatic, freq:1) * --> 1
(emphatically, freq:1) * --> 3
(employ, freq:2) * --> 1 --> 3
(employed, freq:2) * --> 1 --> 2
(employing, freq:1) * --> 3
(employment, freq:3) * --> 1 --> 2 --> 3
(employments, freq:2) * --> 2 --> 3
(emptiness, freq:1) * --> 3
(empty, freq:1) * --> 2
(enable, freq:1) * --> 1
(enabled, freq:2) * --> 1 --> 2
(enabling, freq:1) * --> 3
(encamped, freq:1) * --> 2
(encounter, freq:2) * --> 2 --> 3
(encourage, freq:3) * --> 1 --> 2 --> 3
(encouraged, freq:2) * --> 2 --> 3
(encouragement, freq:3) * --> 1 --> 2 --> 3
(encouraging, freq:1) * --> 2
(encroaching, freq:1) * --> 2
(encumbrance, freq:1) * --> 2
(end, freq:3) * --> 1 --> 2 --> 3
(endeared, freq:1) * --> 1
(endeavour, freq:3) * --> 1 --> 2 --> 3
(endeavoured, freq:3) * --> 1 --> 2 --> 3
(endeavouring, freq:2) * --> 1 --> 3
(endeavours, freq:2) * --> 2 --> 3
(ended, freq:2) * --> 1 --> 3
(endless, freq:1) * --> 3
(endurable, freq:1) * --> 1
(endure, freq:1) * --> 3
(endured, freq:2) * --> 1 --> 3
(enduring, freq:1) * --> 1
(enemies, freq:1) * --> 1
(enemy, freq:1) * --> 3
(energetic, freq:1) * --> 1
(energy, freq:3) * --> 1 --> 2 --> 3
(enforced, freq:1) * --> 2
(engage, freq:3) * --> 1 --> 2 --> 3
(engaged, freq:3) * --> 1 --> 2 --> 3
(engagement, freq:3) * --> 1 --> 2 --> 3
(engagements, freq:3) * --> 1 --> 2 --> 3
(engaging, freq:2) * --> 2 --> 3
(england, freq:2) * --> 1 --> 2
(engross, freq:1) * --> 3
(engrossed, freq:3) * --> 1 --> 2 --> 3
(engrossing, freq:1) * --> 1
(enhance, freq:1) * --> 3
(enjoy, freq:3) * --> 1 --> 2 --> 3
(enjoying, freq:3) * --> 1 --> 2 --> 3
(enjoyment, freq:3) * --> 1 --> 2 --> 3
(enjoyments, freq:1) * --> 3
(enlarging, freq:1) * --> 3
(ennight, freq:1) * --> 1
(enormity, freq:1) * --> 3
(enough, freq:3) * --> 1 --> 2 --> 3
(enraged, freq:1) * --> 3
(ensign, freq:1) * --> 1
(ensigncy, freq:1) * --> 3
(ensue, freq:1) * --> 3
(ensued, freq:2) * --> 1 --> 2
(ensuing, freq:1) * --> 2
(ensure, freq:2) * --> 1 --> 3
(entail, freq:3) * --> 1 --> 2 --> 3
(entailed, freq:2) * --> 1 --> 2
(entailing, freq:1) * --> 2
(enter, freq:3) * --> 1 --> 2 --> 3
(entered, freq:3) * --> 1 --> 2 --> 3
(entering, freq:3) * --> 1 --> 2 --> 3
(entertain, freq:3) * --> 1 --> 2 --> 3
(entertained, freq:3) * --> 1 --> 2 --> 3
(entertainment, freq:3) * --> 1 --> 2 --> 3
(entirely, freq:3) * --> 1 --> 2 --> 3
(entitled, freq:2) * --> 1 --> 3
(entrance, freq:3) * --> 1 --> 2 --> 3
(entreat, freq:3) * --> 1 --> 2 --> 3
(entreated, freq:2) * --> 1 --> 2
(entreaties, freq:2) * --> 1 --> 3
(entreating, freq:1) * --> 1
(entreaty, freq:3) * --> 1 --> 2 --> 3
(enumerating, freq:3) * --> 1 --> 2 --> 3
(enumeration, freq:1) * --> 2
(envelope, freq:1) * --> 2
(envied, freq:2) * --> 1 --> 3
(environs, freq:1) * --> 3
(envy, freq:1) * --> 3
(envying, freq:1) * --> 2
(epithet, freq:1) * --> 3
(epsom, freq:1) * --> 3
(equal, freq:3) * --> 1 --> 2 --> 3
(equalled, freq:1) * --> 3
(equally, freq:3) * --> 1 --> 2 --> 3
(equals, freq:1) * --> 1
(equipage, freq:1) * --> 3
(equivalent, freq:1) * --> 2
(equivocal, freq:1) * --> 2
(ere, freq:2) * --> 1 --> 3
(err, freq:2) * --> 2 --> 3
(errand, freq:1) * --> 3
(error, freq:2) * --> 1 --> 2
(errors, freq:2) * --> 2 --> 3
(escape, freq:3) * --> 1 --> 2 --> 3
(escaped, freq:2) * --> 1 --> 2
(escaping, freq:1) * --> 2
(especially, freq:3) * --> 1 --> 2 --> 3
(esq, freq:1) * --> 3
(essence, freq:1) * --> 2
(essential, freq:1) * --> 3
(essentials, freq:1) * --> 3
(establish, freq:2) * --> 1 --> 2
(established, freq:2) * --> 1 --> 2
(establishment, freq:3) * --> 1 --> 2 --> 3
(estate, freq:3) * --> 1 --> 2 --> 3
(estates, freq:2) * --> 1 --> 2
(esteem, freq:3) * --> 1 --> 2 --> 3
(esteemed, freq:3) * --> 1 --> 2 --> 3
(estimable, freq:1) * --> 1
(estimated, freq:1) * --> 1
(estimation, freq:3) * --> 1 --> 2 --> 3
(etc, freq:3) * --> 1 --> 2 --> 3
(etiquette, freq:2) * --> 1 --> 3
(evade, freq:1) * --> 2
(even, freq:3) * --> 1 --> 2 --> 3
(evening, freq:3) * --> 1 --> 2 --> 3
(evenings, freq:1) * --> 1
(evenness, freq:2) * --> 1 --> 3
(event, freq:3) * --> 1 --> 2 --> 3
(events, freq:1) * --> 2
(ever, freq:3) * --> 1 --> 2 --> 3
(every, freq:3) * --> 1 --> 2 --> 3
(everybody, freq:3) * --> 1 --> 2 --> 3
(everyone, freq:3) * --> 1 --> 2 --> 3
(everything, freq:3) * --> 1 --> 2 --> 3
(everywhere, freq:2) * --> 1 --> 2
(evident, freq:3) * --> 1 --> 2 --> 3
(evidently, freq:3) * --> 1 --> 2 --> 3
(evil, freq:3) * --> 1 --> 2 --> 3
(evils, freq:3) * --> 1 --> 2 --> 3
(exact, freq:2) * --> 1 --> 3
(exactly, freq:3) * --> 1 --> 2 --> 3
(exaggerate, freq:1) * --> 3
(exaggeration, freq:1) * --> 1
(examination, freq:2) * --> 1 --> 2
(examine, freq:2) * --> 1 --> 2
(examined, freq:3) * --> 1 --> 2 --> 3
(examining, freq:2) * --> 2 --> 3
(example, freq:3) * --> 1 --> 2 --> 3
(exasperate, freq:1) * --> 2
(exceed, freq:1) * --> 3
(exceeded, freq:2) * --> 1 --> 3
(exceeding, freq:1) * --> 3
(exceedingly, freq:3) * --> 1 --> 2 --> 3
(excel, freq:2) * --> 1 --> 2
(excellence, freq:2) * --> 1 --> 2
(excellency, freq:1) * --> 1
(excellent, freq:3) * --> 1 --> 2 --> 3
(except, freq:3) * --> 1 --> 2 --> 3
(excepting, freq:2) * --> 1 --> 2
(exception, freq:1) * --> 1
(exceptional, freq:1) * --> 3
(excess, freq:2) * --> 1 --> 2
(excessive, freq:3) * --> 1 --> 2 --> 3
(excessively, freq:3) * --> 1 --> 2 --> 3
(exchanged, freq:1) * --> 3
(excite, freq:3) * --> 1 --> 2 --> 3
(excited, freq:3) * --> 1 --> 2 --> 3
(exciting, freq:1) * --> 3
(exclaim, freq:1) * --> 3
(exclaimed, freq:3) * --> 1 --> 2 --> 3
(exclaiming, freq:2) * --> 1 --> 2
(exclamation, freq:1) * --> 1
(exclamations, freq:3) * --> 1 --> 2 --> 3
(exclude, freq:1) * --> 3
(exclusion, freq:1) * --> 1
(excuse, freq:3) * --> 1 --> 2 --> 3
(excused, freq:2) * --> 1 --> 3
(excuses, freq:1) * --> 3
(executed, freq:1) * --> 3
(execution, freq:3) * --> 1 --> 2 --> 3
(executors, freq:1) * --> 2
(exercise, freq:3) * --> 1 --> 2 --> 3
(exercising, freq:2) * --> 2 --> 3
(exert, freq:2) * --> 2 --> 3
(exerted, freq:2) * --> 2 --> 3
(exerting, freq:1) * --> 3
(exertion, freq:3) * --> 1 --> 2 --> 3
(exhausted, freq:1) * --> 1
(exhibit, freq:1) * --> 1
(exhibiting, freq:1) * --> 1
(exhibition, freq:1) * --> 1
(exigence, freq:1) * --> 3
(exist, freq:1) * --> 2
(existed, freq:2) * --> 2 --> 3
(existence, freq:2) * --> 1 --> 3
(existing, freq:1) * --> 2
(expect, freq:3) * --> 1 --> 2 --> 3
(expectation, freq:3) * --> 1 --> 2 --> 3
(expectations, freq:3) * --> 1 --> 2 --> 3
(expected, freq:3) * --> 1 --> 2 --> 3
(expecting, freq:2) * --> 2 --> 3
(expects, freq:1) * --> 2
(expedient, freq:2) * --> 2 --> 3
(expedite, freq:1) * --> 3
(expeditiously, freq:1) * --> 3
(expence, freq:1) * --> 3
(expences, freq:1) * --> 3
(expense, freq:3) * --> 1 --> 2 --> 3
(expenses, freq:2) * --> 2 --> 3
(experience, freq:2) * --> 1 --> 2
(experienced, freq:2) * --> 1 --> 2
(explain, freq:3) * --> 1 --> 2 --> 3
(explained, freq:3) * --> 1 --> 2 --> 3
(explaining, freq:3) * --> 1 --> 2 --> 3
(explanation, freq:3) * --> 1 --> 2 --> 3
(explanations, freq:1) * --> 3
(explanatory, freq:1) * --> 3
(explicit, freq:1) * --> 3
(explicitly, freq:1) * --> 3
(explore, freq:1) * --> 3
(expose, freq:3) * --> 1 --> 2 --> 3
(exposed, freq:1) * --> 3
(exposing, freq:3) * --> 1 --> 2 --> 3
(expostulation, freq:1) * --> 1
(exposure, freq:1) * --> 2
(express, freq:3) * --> 1 --> 2 --> 3
(expressed, freq:3) * --> 1 --> 2 --> 3
(expressing, freq:3) * --> 1 --> 2 --> 3
(expression, freq:3) * --> 1 --> 2 --> 3
(expressions, freq:3) * --> 1 --> 2 --> 3
(expressive, freq:2) * --> 1 --> 3
(expressively, freq:1) * --> 3
(expressly, freq:1) * --> 2
(exquisite, freq:1) * --> 1
(extended, freq:3) * --> 1 --> 2 --> 3
(extensive, freq:2) * --> 1 --> 3
(extent, freq:3) * --> 1 --> 2 --> 3
(extenuating, freq:1) * --> 2
(extinguished, freq:1) * --> 2
(extort, freq:1) * --> 1
(extorted, freq:1) * --> 2
(extractions, freq:1) * --> 3
(extracts, freq:1) * --> 1
(extraordinary, freq:3) * --> 1 --> 2 --> 3
(extravagance, freq:3) * --> 1 --> 2 --> 3
(extravagant, freq:2) * --> 2 --> 3
(extreme, freq:1) * --> 3
(extremely, freq:3) * --> 1 --> 2 --> 3
(exuberance, freq:1) * --> 3
(exuberant, freq:1) * --> 3
(exultation, freq:1) * --> 1
(eye, freq:3) * --> 1 --> 2 --> 3
(eyeing, freq:1) * --> 1
(eyelashes, freq:1) * --> 1
(eyes, freq:3) * --> 1 --> 2 --> 3
(f, freq:1) * --> 3
(face, freq:3) * --> 1 --> 2 --> 3
(faced, freq:1) * --> 1
(faces, freq:1) * --> 3
(fact, freq:3) * --> 1 --> 2 --> 3
(facts, freq:1) * --> 1
(faculties, freq:1) * --> 3
(fail, freq:3) * --> 1 --> 2 --> 3
(failed, freq:2) * --> 1 --> 2
(failing, freq:1) * --> 1
(failure, freq:1) * --> 1
(faint, freq:1) * --> 2
(fainter, freq:1) * --> 2
(faintly, freq:1) * --> 2
(fair, freq:3) * --> 1 --> 2 --> 3
(fairest, freq:1) * --> 1
(fairly, freq:1) * --> 3
(faithful, freq:2) * --> 1 --> 2
(faithfully, freq:1) * --> 3
(fall, freq:3) * --> 1 --> 2 --> 3
(fallen, freq:2) * --> 1 --> 3
(falling, freq:2) * --> 1 --> 3
(falls, freq:2) * --> 1 --> 2
(false, freq:3) * --> 1 --> 2 --> 3
(falsehood, freq:2) * --> 2 --> 3
(falsely, freq:1) * --> 3
(fame, freq:1) * --> 1
(familiar, freq:3) * --> 1 --> 2 --> 3
(familiarity, freq:1) * --> 3
(familiarly, freq:2) * --> 2 --> 3
(families, freq:3) * --> 1 --> 2 --> 3
(family, freq:3) * --> 1 --> 2 --> 3
(fancied, freq:3) * --> 1 --> 2 --> 3
(fancy, freq:3) * --> 1 --> 2 --> 3
(fancying, freq:2) * --> 1 --> 2
(far, freq:3) * --> 1 --> 2 --> 3
(fare, freq:1) * --> 3
(farewell, freq:2) * --> 2 --> 3
(farm, freq:1) * --> 1
(farmhouse, freq:1) * --> 3
(farther, freq:2) * --> 2 --> 3
(farthing, freq:1) * --> 3
(fashion, freq:2) * --> 1 --> 3
(fashionable, freq:1) * --> 1
(fashions, freq:1) * --> 2
(fast, freq:3) * --> 1 --> 2 --> 3
(fastened, freq:1) * --> 2
(fastidious, freq:1) * --> 1
(fat, freq:1) * --> 3
(fate, freq:1) * --> 3
(father, freq:3) * --> 1 --> 2 --> 3
(fatigue, freq:3) * --> 1 --> 2 --> 3
(fatigued, freq:2) * --> 1 --> 3
(fault, freq:3) * --> 1 --> 2 --> 3
(faultless, freq:1) * --> 2
(faults, freq:3) * --> 1 --> 2 --> 3
(faulty, freq:1) * --> 3
(favour, freq:3) * --> 1 --> 2 --> 3
(favourable, freq:3) * --> 1 --> 2 --> 3
(favourably, freq:1) * --> 1
(favoured, freq:1) * --> 2
(favourite, freq:3) * --> 1 --> 2 --> 3
(favourites, freq:1) * --> 3
(favours, freq:2) * --> 1 --> 2
(fear, freq:3) * --> 1 --> 2 --> 3
(feared, freq:2) * --> 2 --> 3
(fearful, freq:3) * --> 1 --> 2 --> 3
(fearing, freq:2) * --> 1 --> 2
(fearless, freq:1) * --> 3
(fears, freq:3) * --> 1 --> 2 --> 3
(feather, freq:1) * --> 2
(feathers, freq:1) * --> 3
(feature, freq:2) * --> 1 --> 2
(features, freq:3) * --> 1 --> 2 --> 3
(february, freq:1) * --> 2
(feel, freq:3) * --> 1 --> 2 --> 3
(feeling, freq:3) * --> 1 --> 2 --> 3
(feelingly, freq:1) * --> 2
(feelings, freq:3) * --> 1 --> 2 --> 3
(feels, freq:2) * --> 1 --> 2
(feet, freq:1) * --> 2
(felicitations, freq:1) * --> 1
(felicity, freq:3) * --> 1 --> 2 --> 3
(fell, freq:1) * --> 1
(fellow, freq:3) * --> 1 --> 2 --> 3
(fellows, freq:2) * --> 1 --> 3
(felt, freq:3) * --> 1 --> 2 --> 3
(female, freq:3) * --> 1 --> 2 --> 3
(females, freq:2) * --> 1 --> 3
(fender, freq:1) * --> 2
(fervent, freq:1) * --> 2
(fervently, freq:1) * --> 2
(fetch, freq:2) * --> 1 --> 3
(fetched, freq:1) * --> 1
(feverish, freq:1) * --> 1
(few, freq:3) * --> 1 --> 2 --> 3
(fewer, freq:1) * --> 2
(fidget, freq:1) * --> 3
(fidgets, freq:1) * --> 3
(fidgety, freq:1) * --> 3
(field, freq:2) * --> 1 --> 2
